"SKU","Produto","Quantidade Vendida","Primeiro Nome","Sobrenome","Loja","Preco Unitario",""
"HL7348","SmartWatch","2","Lucas","Neto","São Paulo","1400",""
"HL1918","iPhone","3","João","Júnior","Goiás","5300",""
"HL7348","SmartWatch","3","Mariane","Racy","Rio de Janeiro","1400",""
"HL9962","Android","2","Arthur","Pereira","Recife","3400",""
"HL1918","iPhone","1","Daniela","Pereira","Curitiba","5300",""
"HL4379","Televisão","3","Igor","Lima","Recife","2500",""
"HL1918","iPhone","4","Lucas","Machado","Curitiba","5300",""
"HL1918","iPhone","4","Manuela","Merege","Porto Alegre","5300",""
"HL1148","Câmera","2","Platini","Heimlich","Salvador","2100",""
"HL1918","iPhone","3","Carla","Zakhm","Salvador","5300",""
"HL1918","iPhone","1","Beatriz","Almeida","Porto Alegre","5300",""
"HL9962","Android","5","Eduardo","Soares","São Paulo","3400",""
"HL7348","SmartWatch","4","João","Peçanha","Salvador","1400",""
"HL1918","iPhone","2","Diego","Marchesi","Goiás","5300",""
"HL1148","Câmera","3","Fernanda","Bhering","Curitiba","2100",""
"HL2714","Tablet","5","Thales","Gouvêa","São Paulo","1600",""
"HL2714","Tablet","1","Lívia","Tanaka","Fortaleza","1600",""
"HL7348","SmartWatch","2","Jonatas","Essaber","Fortaleza","1400",""
"HL7348","SmartWatch","3","Allan","Guedes","Salvador","1400",""
"HL1918","iPhone","4","Caio","Fernandes","São Paulo","5300",""
"HL9962","Android","4","Joyce","Medina","São Paulo","3400",""
"HL9962","Android","4","Ives","Barbosa","São Paulo","3400",""
"HL8851","Notebook","5","Cassio","Faria","Salvador","3500",""
"HL1918","iPhone","4","Bruno","Silva","São Paulo","5300",""
"HL4379","Televisão","1","Marcelo","Pereira","Belo Horizonte","2500",""
"HL9962","Android","2","Isabela","Chagas","Fortaleza","3400",""
"HL1918","iPhone","2","Pedro","Santana","Recife","5300",""
"HL1918","iPhone","5","Maria","Gasperi","Curitiba","5300",""
"HL4379","Televisão","4","Guilherme","Seixas","São Paulo","2500",""
"HL1918","iPhone","2","Pedro","Macckione","Belo Horizonte","5300",""
"HL9962","Android","4","Rachel","Restum","São Paulo","3400",""
"HL1918","iPhone","2","Desirée","Heimlich","Rio de Janeiro","5300",""
"HL4379","Televisão","1","Jessica","Ferreira","Fortaleza","2500",""
"HL1918","iPhone","3","Pedro","Xavier","Rio de Janeiro","5300",""
"HL1918","iPhone","1","Gabriel","Assis","São Paulo","5300",""
"HL1148","Câmera","5","Sylvio","Bernhardt","Fortaleza","2100",""
"HL7348","SmartWatch","1","João","Pedrazza","Rio de Janeiro","1400",""
"HL4379","Televisão","2","Raul","Junqueira","Goiás","2500",""
"HL1918","iPhone","1","Victoria","Mazza","Salvador","5300",""
"HL8851","Notebook","5","Iuri","Neto","São Paulo","3500",""
"HL7348","SmartWatch","2","Stephanie","Gonçalves","São Paulo","1400",""
"HL4379","Televisão","2","Jônatas","Soares","Goiás","2500",""
"HL4379","Televisão","3","Renan","Firmino","São Paulo","2500",""
"HL1918","iPhone","2","Lucas","Reis","São Paulo","5300",""
"HL4379","Televisão","3","Giovana","Vilela","Recife","2500",""
"HL7348","SmartWatch","2","Carlos","Azevedo","Rio de Janeiro","1400",""
"HL9962","Android","4","Pedro","Pereira","Belo Horizonte","3400",""
"HL4379","Televisão","4","Jéssica","Teixeira","São Paulo","2500",""
"HL1918","iPhone","4","Karina","Camara","São Paulo","5300",""
"HL1918","iPhone","4","Thales","Andrade","São Paulo","5300",""
"HL2714","Tablet","1","Carolina","Vasconcelos","Fortaleza","1600",""
"HL9962","Android","3","Ana","Miura","Fortaleza","3400",""
"HL2714","Tablet","4","Thaís","Moura","Rio de Janeiro","1600",""
"HL8851","Notebook","3","Bruno","Silva","Salvador","3500",""
"HL1148","Câmera","1","Priscila","Carvalho","Rio de Janeiro","2100",""
"HL1918","iPhone","2","Bruna","Gomes","Fortaleza","5300",""
"HL1918","iPhone","2","Marina","Cormack","Rio de Janeiro","5300",""
"HL4379","Televisão","2","Aline","Morais","São Paulo","2500",""
"HL9962","Android","3","Beatriz","Rocha","Fortaleza","3400",""
"HL1918","iPhone","4","Thiago","Veloso","São Paulo","5300",""
"HL1148","Câmera","1","João","Menezes","Goiás","2100",""
"HL1918","iPhone","2","Daniel","Terra","São Paulo","5300",""
"HL1148","Câmera","2","Luiza","Cabral","Fortaleza","2100",""
"HL1918","iPhone","5","Tadeu","Nakayama","Salvador","5300",""
"HL2714","Tablet","4","Lucas","Assunção","Salvador","1600",""
"HL2714","Tablet","5","Anderson","Cavalcanti","Goiás","1600",""
"HL1918","iPhone","4","Carla","Zakhm","Curitiba","5300",""
"HL1918","iPhone","5","Caio","Fernandes","Salvador","5300",""
"HL1918","iPhone","1","Isabela","Teixeira","Recife","5300",""
"HL4379","Televisão","5","Diego","Barros","Porto Alegre","2500",""
"HL1918","iPhone","5","Rafael","Wajnsztok","Salvador","5300",""
"HL8851","Notebook","2","Diego","Barros","São Paulo","3500",""
"HL1918","iPhone","2","Wellington","Duarte","São Paulo","5300",""
"HL1918","iPhone","3","Sthefeson","Pereira","São Paulo","5300",""
"HL8851","Notebook","2","Katharina","Barros","Rio de Janeiro","3500",""
"HL9962","Android","3","Thaís","Pereira","Rio de Janeiro","3400",""
"HL1918","iPhone","3","Luiz","Mendonça","São Paulo","5300",""
"HL1148","Câmera","3","Stephanie","Oliveira","São Paulo","2100",""
"HL1918","iPhone","3","Gabriel","Assis","Salvador","5300",""
"HL4379","Televisão","3","Hygor","Essaber","São Paulo","2500",""
"HL1918","iPhone","5","Thiago","Lima","Goiás","5300",""
"HL1918","iPhone","1","Filipe","Barros","São Paulo","5300",""
"HL9962","Android","3","Raul","Silveira","Rio de Janeiro","3400",""
"HL1918","iPhone","4","Daniel","Sousa","Salvador","5300",""
"HL1918","iPhone","5","Carolina","Rocha","Rio de Janeiro","5300",""
"HL2714","Tablet","1","Leandro","Melo","São Paulo","1600",""
"HL7348","SmartWatch","2","Bruna","Brandao","Rio de Janeiro","1400",""
"HL1918","iPhone","2","Lázaro","Villanova","Rio de Janeiro","5300",""
"HL9962","Android","4","Antonio","Bernhardt","Curitiba","3400",""
"HL9962","Android","3","Laura","Araujo","Belo Horizonte","3400",""
"HL9962","Android","3","Raul","Silveira","Rio de Janeiro","3400",""
"HL7348","SmartWatch","1","Júlio","Freire","Salvador","1400",""
"HL9962","Android","5","Rebeca","Manhães","Recife","3400",""
"HL1148","Câmera","4","Lucas","Destri","Porto Alegre","2100",""
"HL1918","iPhone","5","Julia","Leig","Salvador","5300",""
"HL4379","Televisão","2","Ana","Felippe","Curitiba","2500",""
"HL8851","Notebook","5","Lucas","Almeida","Porto Alegre","3500",""
"HL1918","iPhone","3","Aline","Mello","Recife","5300",""
"HL4379","Televisão","1","Beatriz","Silva","Goiás","2500",""
"HL4379","Televisão","5","Julia","Aliani","São Paulo","2500",""
"HL8851","Notebook","1","Mariane","Ferreira","Rio de Janeiro","3500",""
"HL8851","Notebook","1","Laís","Oliveira","Recife","3500",""
"HL9962","Android","3","Priscila","Garcia","Fortaleza","3400",""
"HL4379","Televisão","1","João","Monteiro","Salvador","2500",""
"HL4379","Televisão","3","Ulisses","Filho","Recife","2500",""
"HL9962","Android","2","Michelle","Miura","São Paulo","3400",""
"HL1148","Câmera","5","Breno","Caputo","Recife","2100",""
"HL9962","Android","3","David","Campelo","Recife","3400",""
"HL1918","iPhone","1","Aline","Andrade","São Paulo","5300",""
"HL4379","Televisão","5","Mariana","Miranda","Salvador","2500",""
"HL9962","Android","1","Thales","Fanara","Fortaleza","3400",""
"HL4379","Televisão","2","Sthefeson","Kohn","São Paulo","2500",""
"HL2714","Tablet","1","Lucas","Costa","Porto Alegre","1600",""
"HL4379","Televisão","3","Camilla","Guimarães","Fortaleza","2500",""
"HL4379","Televisão","5","Rodrigo","Ramos","São Paulo","2500",""
"HL1148","Câmera","5","Pedro","Oliveira","Fortaleza","2100",""
"HL1918","iPhone","5","Adrielle","Gabriel","Salvador","5300",""
"HL2714","Tablet","5","Joyce","Souza","São Paulo","1600",""
"HL1918","iPhone","2","Giuseppe","Borges","Salvador","5300",""
"HL1918","iPhone","1","Rafael","Guimarães","Rio de Janeiro","5300",""
"HL9962","Android","3","Daniel","Araujo","Porto Alegre","3400",""
"HL4379","Televisão","1","João","Júnior","Fortaleza","2500",""
"HL9962","Android","1","Wendela","Mariz","Salvador","3400",""
"HL1918","iPhone","2","Isabela","Rodrigues","Goiás","5300",""
"HL4379","Televisão","1","Paula","Carneiro","Belo Horizonte","2500",""
"HL7348","SmartWatch","3","Raul","Junqueira","Recife","1400",""
"HL1918","iPhone","3","Vitor","Arruda","Fortaleza","5300",""
"HL1918","iPhone","4","Maria","Motta","São Paulo","5300",""
"HL4379","Televisão","4","Jônatas","Tanaka","São Paulo","2500",""
"HL7348","SmartWatch","2","Pedro","Oliveira","Rio de Janeiro","1400",""
"HL1148","Câmera","5","Khaio","Mesquita","Salvador","2100",""
"HL9962","Android","3","Breno","Costa","Salvador","3400",""
"HL2714","Tablet","5","Ulisses","Arruda","Belo Horizonte","1600",""
"HL1148","Câmera","2","Ana","Felippe","Salvador","2100",""
"HL7348","SmartWatch","4","Fernanda","Silva","Recife","1400",""
"HL1148","Câmera","1","Marcela","Gasperi","Recife","2100",""
"HL9962","Android","1","Jonatas","Essaber","Fortaleza","3400",""
"HL1918","iPhone","5","Alon","Pestana","Salvador","5300",""
"HL4379","Televisão","1","Felipe","Freitas","Rio de Janeiro","2500",""
"HL1918","iPhone","5","Paulo","Campos","São Paulo","5300",""
"HL1918","iPhone","4","Mônica","Rotolo","Goiás","5300",""
"HL4379","Televisão","5","Isabela","Rodrigues","Fortaleza","2500",""
"HL7348","SmartWatch","2","João","Ribeiro","Fortaleza","1400",""
"HL1918","iPhone","2","Thiago","Lima","Rio de Janeiro","5300",""
"HL9962","Android","5","Matheus","Gomes","Salvador","3400",""
"HL8851","Notebook","1","Fabio","Sepúlveda","Salvador","3500",""
"HL8851","Notebook","1","Juliana","Pacheco","São Paulo","3500",""
"HL9962","Android","5","Sthefeson","Pereira","Belo Horizonte","3400",""
"HL2714","Tablet","5","Lucas","Machado","Recife","1600",""
"HL8851","Notebook","4","Mariane","Ferreira","São Paulo","3500",""
"HL4379","Televisão","5","Lucas","Reis","Rio de Janeiro","2500",""
"HL4379","Televisão","4","Monique","Vasconcelos","São Paulo","2500",""
"HL4379","Televisão","2","Juliana","Hollander","Rio de Janeiro","2500",""
"HL4379","Televisão","5","Mariana","Rotava","Porto Alegre","2500",""
"HL1918","iPhone","1","Wilson","Farias","São Paulo","5300",""
"HL1918","iPhone","3","Lívia","Marques","Salvador","5300",""
"HL7348","SmartWatch","4","Deysiane","Bach","Rio de Janeiro","1400",""
"HL2714","Tablet","1","Gabriel","Soares","São Paulo","1600",""
"HL8851","Notebook","4","Gabriela","Cavalcanti","Curitiba","3500",""
"HL9962","Android","2","Rafael","Ramos","Belo Horizonte","3400",""
"HL9962","Android","4","Victor","Ferreira","Salvador","3400",""
"HL9962","Android","3","Adrielle","Forte","Belo Horizonte","3400",""
"HL7348","SmartWatch","3","João","Castilho","São Paulo","1400",""
"HL7348","SmartWatch","5","Jeferson","Costa","Goiás","1400",""
"HL4379","Televisão","2","Ana","Monte","Fortaleza","2500",""
"HL1148","Câmera","5","Renan","Nascimento","Rio de Janeiro","2100",""
"HL1918","iPhone","1","Matheus","Gomes","Porto Alegre","5300",""
"HL1918","iPhone","4","João","Oliveira","Recife","5300",""
"HL9962","Android","3","Victor","Magalhães","Rio de Janeiro","3400",""
"HL9962","Android","5","Raphael","Machado","Rio de Janeiro","3400",""
"HL4379","Televisão","1","Mateus","Franco","Belo Horizonte","2500",""
"HL7348","SmartWatch","4","Gabriel","Silva","Porto Alegre","1400",""
"HL1918","iPhone","5","Pedro","Ferrari","Fortaleza","5300",""
"HL4379","Televisão","5","Eric","Júnior","Curitiba","2500",""
"HL7348","SmartWatch","3","Lunna","Vannier","Porto Alegre","1400",""
"HL4379","Televisão","3","Antonio","Manhães","Fortaleza","2500",""
"HL7348","SmartWatch","5","Gabriel","Silva","São Paulo","1400",""
"HL8851","Notebook","2","Eduardo","Silva","São Paulo","3500",""
"HL2714","Tablet","3","Julie","Ferreira","Belo Horizonte","1600",""
"HL8851","Notebook","1","Thomáz","Bôas","Salvador","3500",""
"HL1918","iPhone","1","Luis","Silva","São Paulo","5300",""
"HL8851","Notebook","5","Yasmim","Bittencourt","Fortaleza","3500",""
"HL1148","Câmera","2","Raíza","Lopes","Salvador","2100",""
"HL9962","Android","5","Maike","Pereira","Curitiba","3400",""
"HL7348","SmartWatch","3","Wilson","Vianna","São Paulo","1400",""
"HL4379","Televisão","5","Amanda","Machado","Salvador","2500",""
"HL8851","Notebook","4","Gabriel","Ribeiro","São Paulo","3500",""
"HL9962","Android","2","João","Menezes","São Paulo","3400",""
"HL8851","Notebook","5","Raul","Junqueira","São Paulo","3500",""
"HL7348","SmartWatch","4","Ana","Felippe","Porto Alegre","1400",""
"HL1918","iPhone","4","Rafael","Portela","Salvador","5300",""
"HL7348","SmartWatch","1","Michelle","Figueiredo","Salvador","1400",""
"HL4379","Televisão","3","Daniel","Terra","Recife","2500",""
"HL8851","Notebook","2","Daniel","Alcoforado","Curitiba","3500",""
"HL1918","iPhone","2","Ana","Miura","Rio de Janeiro","5300",""
"HL1918","iPhone","4","Lucas","Villanova","Goiás","5300",""
"HL4379","Televisão","5","Lucas","Monte","Goiás","2500",""
"HL8851","Notebook","5","Alexandre","Rodriguez","São Paulo","3500",""
"HL4379","Televisão","1","Lucas","Aragão","Porto Alegre","2500",""
"HL1918","iPhone","3","Raíssa","Nimer","Rio de Janeiro","5300",""
"HL9962","Android","2","Pedro","Macckione","Recife","3400",""
"HL9962","Android","4","João","Guadagnino","São Paulo","3400",""
"HL4379","Televisão","4","Jéssica","Stefanelli","São Paulo","2500",""
"HL7348","SmartWatch","1","Cézar","Santos","Porto Alegre","1400",""
"HL9962","Android","2","Ruan","Lopes","São Paulo","3400",""
"HL9962","Android","1","Ana","Silva","Goiás","3400",""
"HL4379","Televisão","5","Fernanda","Rubim","Recife","2500",""
"HL7348","SmartWatch","1","Luiz","Mendonça","São Paulo","1400",""
"HL2714","Tablet","1","Thales","Santos","São Paulo","1600",""
"HL1148","Câmera","1","Bianca","Procaci","Rio de Janeiro","2100",""
"HL8851","Notebook","5","Rilson","Guedes","Fortaleza","3500",""
"HL8851","Notebook","2","Milena","Pereira","Rio de Janeiro","3500",""
"HL4379","Televisão","5","Rafael","Wajnsztok","Fortaleza","2500",""
"HL2714","Tablet","2","Carolina","Brum","Rio de Janeiro","1600",""
"HL7348","SmartWatch","5","Adriane","Chagas","Curitiba","1400",""
"HL1148","Câmera","4","Julia","Silva","Belo Horizonte","2100",""
"HL4379","Televisão","1","Lívia","Tanaka","Goiás","2500",""
"HL8851","Notebook","4","Wilson","Farias","São Paulo","3500",""
"HL1148","Câmera","2","Beatriz","Silva","São Paulo","2100",""
"HL4379","Televisão","2","Norman","Jimbo","Rio de Janeiro","2500",""
"HL2714","Tablet","3","Guilherme","Assis","São Paulo","1600",""
"HL8851","Notebook","3","Joyce","Souza","Curitiba","3500",""
"HL8851","Notebook","2","Camila","Bastazini","São Paulo","3500",""
"HL4379","Televisão","3","Lucas","Freitas","Goiás","2500",""
"HL1918","iPhone","2","Julie","Ferreira","Belo Horizonte","5300",""
"HL9962","Android","1","Thainá","Binello","Rio de Janeiro","3400",""
"HL1918","iPhone","2","Luiza","Procaci","São Paulo","5300",""
"HL1918","iPhone","4","Thiago","Nóbrega","São Paulo","5300",""
"HL1918","iPhone","1","Catarina","Teixeira","Porto Alegre","5300",""
"HL4379","Televisão","1","Lucas","Machado","Rio de Janeiro","2500",""
"HL4379","Televisão","3","Maria","Cardoso","Curitiba","2500",""
"HL1148","Câmera","1","Thomáz","Vannier","Salvador","2100",""
"HL4379","Televisão","5","Natália","Appel","Belo Horizonte","2500",""
"HL1918","iPhone","4","Maria","Correa","Salvador","5300",""
"HL1918","iPhone","5","Ana","Felippe","Rio de Janeiro","5300",""
"HL2714","Tablet","1","Kimberly","Sad","Salvador","1600",""
"HL1918","iPhone","5","Thayna","Martins","Fortaleza","5300",""
"HL1918","iPhone","4","Raissa","Sales","Belo Horizonte","5300",""
"HL1918","iPhone","1","Guilherme","Merotto","Belo Horizonte","5300",""
"HL4379","Televisão","3","Eric","Júnior","São Paulo","2500",""
"HL4379","Televisão","3","Diego","Marchesi","Rio de Janeiro","2500",""
"HL8851","Notebook","4","Caio","Vianna","Curitiba","3500",""
"HL1918","iPhone","1","Rafael","Portela","Porto Alegre","5300",""
"HL2714","Tablet","4","Igor","Azevedo","Rio de Janeiro","1600",""
"HL7348","SmartWatch","1","Bruna","Rosa","Rio de Janeiro","1400",""
"HL1918","iPhone","2","Paulo","Campos","Belo Horizonte","5300",""
"HL4379","Televisão","5","Luis","Oliveira","São Paulo","2500",""
"HL4379","Televisão","4","Pedro","Conceição","Goiás","2500",""
"HL1918","iPhone","3","José","Carvalho","Rio de Janeiro","5300",""
"HL8851","Notebook","5","Mariana","Rotava","São Paulo","3500",""
"HL4379","Televisão","4","Hércules","Júnior","Porto Alegre","2500",""
"HL1918","iPhone","2","Caio","Ferreira","Rio de Janeiro","5300",""
"HL1918","iPhone","2","Tainah","Nogueira","Curitiba","5300",""
"HL1918","iPhone","2","Wilson","Vianna","Rio de Janeiro","5300",""
"HL8851","Notebook","1","Miguel","Carneiro","Rio de Janeiro","3500",""
"HL1918","iPhone","5","Ana","Fioretti","Rio de Janeiro","5300",""
"HL7348","SmartWatch","5","Gabriel","Almeida","São Paulo","1400",""
"HL7348","SmartWatch","5","Debora","Silva","Goiás","1400",""
"HL4379","Televisão","2","Mariana","Rotava","Porto Alegre","2500",""
"HL4379","Televisão","1","David","Campelo","Recife","2500",""
"HL1918","iPhone","2","Danilo","Alves","São Paulo","5300",""
"HL1918","iPhone","3","Thais","Rodrigues","Curitiba","5300",""
"HL1148","Câmera","4","Rodrigo","Mendes","Goiás","2100",""
"HL7348","SmartWatch","4","Roger","Rosa","São Paulo","1400",""
"HL8851","Notebook","1","Lázaro","Villanova","São Paulo","3500",""
"HL4379","Televisão","1","Hiaiune","Valim","Salvador","2500",""
"HL8851","Notebook","3","Victor","Magalhães","Rio de Janeiro","3500",""
"HL4379","Televisão","1","Bruna","Ramos","Belo Horizonte","2500",""
"HL2714","Tablet","5","Leandro","Ferreira","Salvador","1600",""
"HL4379","Televisão","5","Lucas","Neto","Curitiba","2500",""
"HL1918","iPhone","4","Guilherme","Merotto","São Paulo","5300",""
"HL8851","Notebook","5","Eduardo","Ferreira","Curitiba","3500",""
"HL1918","iPhone","2","Julia","Teixeira","São Paulo","5300",""
"HL2714","Tablet","3","Carla","Zakhm","Fortaleza","1600",""
"HL1148","Câmera","5","Mateus","Maia","Fortaleza","2100",""
"HL4379","Televisão","4","Danilo","Mendonça","São Paulo","2500",""
"HL4379","Televisão","1","Giulia","Pessanha","Fortaleza","2500",""
"HL1918","iPhone","5","David","Assumpção","Fortaleza","5300",""
"HL8851","Notebook","4","Marcelo","Pereira","São Paulo","3500",""
"HL1918","iPhone","3","Daniela","Andrada","São Paulo","5300",""
"HL1918","iPhone","2","Mariana","Baptista","Rio de Janeiro","5300",""
"HL9962","Android","2","Lucas","Machado","São Paulo","3400",""
"HL8851","Notebook","4","Isaac","Santos","Rio de Janeiro","3500",""
"HL2714","Tablet","4","Beatriz","Nogueira","Salvador","1600",""
"HL8851","Notebook","5","Wellington","Duarte","Curitiba","3500",""
"HL1148","Câmera","1","Felipe","Jorge","Rio de Janeiro","2100",""
